-158|-607.3662936789424
-672|-308.0211404704128
942|-88.70169116718967
49|352.5744215204563
-554|80.58587060294826
-346|-133.15737710528788
735|-461.78463772534076
124|-340.65179179253823
-220|245.7935052214143
-849|759.3149602228409
-591|-585.1357154570935
305|-741.0539950410835
-95|-296.6956865887953
198|254.8203629863151
-864|-773.4689094830238
129|-694.1841068518162
801|526.2159685163492
-819|870.4707365980489
175|-343.6095112287934
559|-919.4805732836669
-638|-862.978311402645
-717|-119.80313992496747
331|641.4703246814431
933|694.7310664058057
-665|418.9414392870001
965|533.9823375682865
-328|-46.61050047200922
999|247.67196322101677
-671|264.1462086457482
498|933.1020334393515
920|-397.95927188915675
491|-477.0513687830273
-556|772.2282700465398
-559|17.546748938327823
70|605.3543963888565
46|954.0727392261795
142|399.74145676084527
-36|736.0334228669351
297|578.3544379546533
291|473.20605989117416
-704|201.0291616915447
174|-623.7492491172865
-548|-680.8145407001132
962|174.58308846457817
-474|812.4958952623683
187|385.78706508870187
-142|198.51298156359144
256|-125.28326785261697
224|-393.5618814740651
-897|-229.67880154178454
-542|93.90333144252577
-895|-634.7211152416783
783|-15.975063444992657
-503|506.4201883939868
-617|2.4499269708080647
35|-840.5903593606232
-850|-392.82458081648963
